MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	34.304199	Sec
Channel 1 Displacement	Channel 1 Force	Time
mm	N	Sec
-3.5554147	-21755.295	148.18921
-3.5564115	-21764.24	148.22266
-3.5564849	-21767.279	148.2561
-3.5591147	-21770.676	148.28955
-3.5623412	-21778.963	148.323
-3.5615625	-21775.494	148.35645
-3.5609548	-21778.393	148.38989
-3.5612881	-21794.348	148.42334
-3.5622485	-21800.746	148.45679
-3.5631804	-21805.689	148.49023
-3.564384	-21819.234	148.52368
-3.5631585	-21814.895	148.55713
-3.5657988	-21822.195	148.59058
-3.5643401	-21831.998	148.62402
-3.5668135	-21829.207	148.65747
-3.5691786	-21833.752	148.69092
-3.567282	-21841.693	148.72437
-3.5674524	-21842.453	148.75781
-3.5691824	-21847.836	148.79126
-3.5701816	-21853.301	148.82471
-3.5691462	-21848.08	148.85815
-3.5714905	-21853.594	148.8916
-3.5736287	-21864.094	148.92505
-3.5755186	-21855.514	148.9585
-3.5755544	-21862.719	148.99194
-3.5782096	-21866.338	149.02539
-3.5746202	-21859.691	149.05884
-3.5800145	-21864.439	149.09229
-3.5784876	-21867.365	149.12573
-3.5777018	-21865.328	149.15918
-3.5805845	-21873.008	149.19263
-3.5799482	-21878.727	149.22607
-3.5818048	-21875.246	149.25952
-3.5842063	-21890.58	149.29297
-3.5828941	-21898.109	149.32642
-3.583626	-21895.711	149.35986
-3.5827818	-21902.223	149.39331
-3.5854862	-21907.307	149.42676
-3.5844457	-21912.141	149.46021
-3.5842788	-21922.293	149.49365
-3.5878072	-21924.285	149.5271
-3.5878668	-21928.461	149.56055
-3.5890388	-21942.059	149.59399
-3.5901325	-21945.398	149.62744
-3.5901048	-21951.699	149.66089
-3.5895789	-21961.234	149.69434
-3.5926642	-21961.631	149.72778
-3.594054	-21956.65	149.76123
-3.5955822	-21966.592	149.79468
-3.5920072	-21963.314	149.82813
-3.59603	-21965.676	149.86157
-3.596529	-21971.309	149.89502
-3.5966973	-21962.416	149.92847
-3.5978982	-21968.545	149.96191
-3.5985882	-21971.506	149.99536
-3.5991995	-21968.217	150.02881
-3.6001806	-21970.527	150.06226
-3.6009517	-21985.289	150.0957
-3.6016908	-21983.031	150.12915
-3.6012957	-21987.9	150.1626
-3.6045349	-21988.393	150.19604
-3.6048751	-21976.854	150.22949
-3.6074381	-21979.471	150.26294
-3.6049137	-21987.018	150.29639
-3.6070569	-21987.258	150.32983
-3.609133	-21990.875	150.36328
-3.6077349	-21999.871	150.39673
-3.6113594	-21989.799	150.43018
-3.6102719	-21999.148	150.46362
-3.609581	-21999.936	150.49707
-3.6098573	-21997.588	150.53052
-3.6158588	-22002.41	150.56396
-3.6135609	-22001.664	150.59741
-3.6127443	-21999.645	150.63086
-3.6172931	-22012.742	150.66431
-3.6150141	-22018.656	150.69775
-3.6181457	-22017.34	150.7312
-3.6162653	-22024.682	150.76465
-3.6173592	-22028.932	150.7981
-3.6202192	-22026.553	150.83154
-3.6178708	-22035.627	150.86499
-3.6206899	-22038.707	150.89844
-3.6224511	-22030.781	150.93188
-3.6227663	-22040.564	150.96533
-3.6214993	-22043.074	150.99878
-3.6243138	-22039.344	151.03223
-3.6257665	-22043.617	151.06567
-3.6238673	-22043.135	151.09912
-3.6258736	-22040.115	151.13257
-3.6261923	-22044.654	151.16602
-3.6287775	-22035.896	151.19946
-3.63029	-22034.521	151.23291
-3.6296155	-22040.537	151.26636
-3.629288	-22045.572	151.2998
-3.6301379	-22042.229	151.33325
-3.6326993	-22046.143	151.3667
-3.6324351	-22043.172	151.40015
-3.6336193	-22041.871	151.43359
-3.63326	-22054.588	151.46704
-3.6349795	-22051.98	151.50049
-3.6362038	-22055.918	151.53394
-3.6375875	-22065.348	151.56738
-3.6376595	-22064.82	151.60083
-3.6385901	-22062.773	151.63428
-3.6417518	-22065.711	151.66772
-3.6422455	-22059.057	151.70117
-3.6408911	-22059.359	151.73462
-3.6399097	-22067.045	151.76807
-3.644572	-22064.598	151.80151
-3.6438885	-22067.928	151.83496
-3.6452649	-22075.359	151.86841
-3.6425719	-22071.748	151.90186
-3.647234	-22080.127	151.9353
-3.6478899	-22082.148	151.96875
-3.6469097	-22078.488	152.0022
-3.6467946	-22081.293	152.03564
-3.6485527	-22093.52	152.06909
-3.6500742	-22083.561	152.10254
-3.6532745	-22091.105	152.13599
-3.6539183	-22104.061	152.16943
-3.653904	-22095.912	152.20288
-3.6508205	-22101.541	152.23633
-3.6536779	-22100.449	152.26978
-3.6525998	-22098.326	152.30322
-3.6543901	-22112.236	152.33667
-3.6571722	-22119.287	152.37012
-3.6579828	-22116.578	152.40356
-3.6567085	-22126.289	152.43701
-3.6578369	-22127.434	152.47046
-3.6591866	-22126.514	152.50391
-3.6619847	-22129.688	152.53735
-3.6617622	-22130.936	152.5708
-3.6625419	-22133.248	152.60425
-3.6625793	-22137.705	152.6377
-3.6647561	-22134.152	152.67114
-3.6657796	-22126.295	152.70459
-3.6660969	-22131.051	152.73804
-3.666255	-22132.264	152.77148
-3.6676054	-22120.863	152.80493
-3.6683064	-22129.113	152.83838
-3.6695368	-22131.924	152.87183
-3.6676476	-22133.34	152.90527
-3.6675212	-22143.385	152.93872
-3.6718228	-22145.865	152.97217
-3.6692355	-22150.305	153.00562
-3.6692965	-22163.867	153.03906
-3.6731641	-22168.291	153.07251
-3.6709089	-22173.521	153.10596
-3.6731102	-22185.803	153.1394
-3.6756337	-22182.16	153.17285
-3.6740925	-22184.324	153.2063
-3.6770904	-22192.566	153.23975
-3.6764443	-22187.814	153.27319
-3.6781757	-22188.924	153.30664
-3.6787531	-22184.818	153.34009
-3.679019	-22175.227	153.37354
-3.680763	-22174.496	153.40698
-3.6811903	-22180.459	153.44043
-3.683444	-22173.504	153.47388
-3.6850674	-22175.43	153.50732
-3.6855769	-22187.334	153.54077
-3.6859753	-22184.359	153.57422
-3.6862581	-22181.879	153.60767
-3.6869016	-22189.234	153.64111
-3.688108	-22179.139	153.67456
-3.6885686	-22180.57	153.70801
-3.6911826	-22188.219	153.74146
-3.6907048	-22184.432	153.7749
-3.6900442	-22196.617	153.80835
-3.6906209	-22203.855	153.8418
-3.6920829	-22207.225	153.87524
-3.6931043	-22211.314	153.90869
-3.6931074	-22215.572	153.94214
-3.6948805	-22218.1	153.97559
-3.6936216	-22230.764	154.00903
-3.6943338	-22241.75	154.04248
-3.6971676	-22237.301	154.07593
-3.6972418	-22242.576	154.10938
-3.6952906	-22240.123	154.14282
-3.7001944	-22240.75	154.17627
-3.7031837	-22234.186	154.20972
-3.7014608	-22238.713	154.24316
-3.7017641	-22225.836	154.27661
-3.7016478	-22231.879	154.31006
-3.7023535	-22237.025	154.34351
-3.7043042	-22228.672	154.37695
-3.7070105	-22235.113	154.4104
-3.7054474	-22234.045	154.44385
-3.7067919	-22230.918	154.47729
-3.7071974	-22241.578	154.51074
-3.7076871	-22244.352	154.54419
-3.7111464	-22242.434	154.57764
-3.7124386	-22251.945	154.61108
-3.7107801	-22249.758	154.64453
-3.7127311	-22252.357	154.67798
-3.7128968	-22260.197	154.71143
-3.712358	-22259.393	154.74487
-3.7157249	-22256.906	154.77832
-3.7137754	-22270.084	154.81177
-3.7168281	-22265.225	154.84521
-3.7179172	-22266.939	154.87866
-3.7169852	-22278.268	154.91211
-3.718869	-22276.59	154.94556
-3.720015	-22278.336	154.979
-3.7200217	-22283.568	155.01245
-3.7199695	-22289.277	155.0459
-3.7210581	-22289.537	155.07935
-3.7215261	-22295.473	155.11279
-3.7235792	-22284.139	155.14624
-3.7229624	-22282.289	155.17969
-3.7256205	-22290.748	155.21313
-3.72457	-22282.424	155.24658
-3.7262332	-22286.811	155.28003
-3.7268033	-22294.475	155.31348
-3.7287152	-22287.693	155.34692
-3.7307165	-22289.973	155.38037
-3.7294371	-22298.367	155.41382
-3.7313957	-22291.707	155.44727
-3.7309113	-22296.162	155.48071
-3.7323399	-22303.268	155.51416
-3.7326314	-22302.541	155.54761
-3.7341683	-22312.199	155.58105
-3.7338936	-22318.107	155.6145
-3.7354679	-22313.783	155.64795
-3.735431	-22314.723	155.6814
-3.7368321	-22317.645	155.71484
-3.7365513	-22313.756	155.74829
-3.7361856	-22326.051	155.78174
-3.7383244	-22326.117	155.81519
-3.7400551	-22321.1	155.84863
-3.7413571	-22330.912	155.88208
-3.7424791	-22330.967	155.91553
-3.742914	-22325.682	155.94897
-3.7425177	-22333.445	155.98242
-3.7481711	-22334.543	156.01587
-3.7437716	-22326.143	156.04932
-3.7451069	-22330.99	156.08276
-3.7447224	-22331.971	156.11621
-3.7466121	-22328.08	156.14966
-3.7473202	-22335.24	156.18311
-3.7483132	-22337.898	156.21655
-3.7496521	-22333.146	156.25
-3.7507691	-22332.369	156.28345
-3.7494566	-22333.164	156.31689
-3.7523885	-22328.643	156.35034
-3.754426	-22334.439	156.38379
-3.7573261	-22334.295	156.41724
-3.7549334	-22327.742	156.45068
-3.7550917	-22332.432	156.48413
-3.7576959	-22336.479	156.51758
-3.7554176	-22335.031	156.55103
-3.7598147	-22343.566	156.58447
-3.7609704	-22336.559	156.61792
-3.7609806	-22339.85	156.65137
-3.7604244	-22354.441	156.68481
-3.7582097	-22357.061	156.71826
-3.7599792	-22360.947	156.75171
-3.7623601	-22369.309	156.78516
-3.7619984	-22367.629	156.8186
-3.762857	-22371.057	156.85205
-3.762737	-22381.141	156.8855
-3.7645831	-22380.723	156.91895
-3.7658954	-22387.826	156.95239
-3.7676053	-22394.096	156.98584
-3.7685263	-22387.848	157.01929
-3.7671349	-22391.117	157.05273
-3.7682567	-22395.867	157.08618
-3.7696395	-22386.854	157.11963
-3.7721317	-22387.127	157.15308
-3.7736876	-22390.795	157.18652
-3.771935	-22384.193	157.21997
-3.7740524	-22389.607	157.25342
-3.7755136	-22398.105	157.28687
-3.7743778	-22389.668	157.32031
-3.7754447	-22394.322	157.35376
-3.7754676	-22402.252	157.38721
-3.7774394	-22395.303	157.42065
-3.779144	-22402.777	157.4541
-3.7788525	-22413.479	157.48755
-3.7805562	-22409.342	157.521
-3.7830968	-22412.906	157.55444
-3.7825146	-22410.969	157.58789
-3.7840397	-22407.338	157.62134
-3.7825236	-22410.518	157.65479
-3.7836843	-22410.023	157.68823
-3.7836256	-22407.682	157.72168
-3.7850621	-22416.789	157.75513
-3.7853086	-22424.283	157.78857
-3.7864165	-22420.074	157.82202
-3.7874336	-22419.531	157.85547
-3.788132	-22422.1	157.88892
-3.7886238	-22417.998	157.92236
-3.7892213	-22423.145	157.95581
-3.7908752	-22413.891	157.98926
-3.7925618	-22412.422	158.02271
-3.7937586	-22414.973	158.05615
-3.7940547	-22416.557	158.0896
-3.7948322	-22411	158.12305
-3.7937896	-22420.746	158.15649
-3.7966247	-22414.928	158.18994
-3.7974362	-22414.082	158.22339
-3.7985666	-22422.236	158.25684
-3.7977428	-22422.236	158.29028
-3.800051	-22417.459	158.32373
-3.7976835	-22415.51	158.35718
-3.8027151	-22416.893	158.39063
-3.7991977	-22419.711	158.42407
-3.8012812	-22434.803	158.45752
-3.8033764	-22442.105	158.49097
-3.8052495	-22444.047	158.52441
-3.8049028	-22451.313	158.55786
-3.8072135	-22447.482	158.59131
-3.8062284	-22451.051	158.62476
-3.8072593	-22455.02	158.6582
-3.8070495	-22446.309	158.69165
-3.8091607	-22444.395	158.7251
-3.8075447	-22451.52	158.75854
-3.8070428	-22449.441	158.79199
-3.8099296	-22452.508	158.82544
-3.8149309	-22464.588	158.85889
-3.8143094	-22459.135	158.89233
-3.8147032	-22463.82	158.92578
-3.814039	-22469.619	158.95923
-3.8158584	-22459.99	158.99268
-3.816479	-22462.65	159.02612
-3.8162534	-22471.297	159.05957
-3.81586	-22465.896	159.09302
-3.8186126	-22475.807	159.12646
-3.8195045	-22475.863	159.15991
-3.8209188	-22468.686	159.19336
-3.8207726	-22476.002	159.22681
-3.8191037	-22477.615	159.26025
-3.8211517	-22480.66	159.2937
-3.8223724	-22495.064	159.32715
-3.824157	-22501.137	159.3606
-3.8241498	-22498.039	159.39404
-3.825865	-22511.111	159.42749
-3.8261011	-22513.199	159.46094
-3.8265514	-22501.531	159.49438
-3.8282967	-22508.281	159.52783
-3.8278322	-22512.789	159.56128
-3.8286414	-22503.15	159.59473
-3.8304906	-22508.508	159.62817
-3.8304446	-22506.084	159.66162
-3.8333378	-22495.949	159.69507
-3.8348877	-22505.326	159.72852
-3.8346019	-22505.111	159.76196
-3.8336437	-22507.088	159.79541
-3.8355281	-22512.656	159.82886
-3.8349545	-22516.473	159.8623
-3.8373778	-22515.291	159.89575
-3.8369789	-22521.443	159.9292
-3.8387897	-22531.816	159.96265
-3.8397026	-22529.357	159.99609
-3.8393373	-22534.703	160.02954
-3.8408961	-22533.438	160.06299
-3.841434	-22528.428	160.09644
-3.8399763	-22531.342	160.12988
-3.8425629	-22531.523	160.16333
-3.8436954	-22533.434	160.19678
-3.8447216	-22542.828	160.23022
-3.8458304	-22540.307	160.26367
-3.8470149	-22544.828	160.29712
-3.8475628	-22556.346	160.33057
-3.8469722	-22554.158	160.36401
-3.8490527	-22552.369	160.39746
-3.8475029	-22557.215	160.43091
-3.8496506	-22559.066	160.46436
-3.8528574	-22562.627	160.4978
-3.8514626	-22566.156	160.53125
-3.8527846	-22558.494	160.5647
-3.8554139	-22559.244	160.59814
-3.8553667	-22566.627	160.63159
-3.8561933	-22555.531	160.66504
-3.8564394	-22557.492	160.69849
-3.8565133	-22573.467	160.73193
-3.8565645	-22574.643	160.76538
-3.8584037	-22583.67	160.79883
-3.8584676	-22586.705	160.83228
-3.8577261	-22583.227	160.86572
-3.8629656	-22587.49	160.89917
-3.8606207	-22590.646	160.93262
-3.8629661	-22584.68	160.96606
-3.8629446	-22590.797	160.99951
-3.8662028	-22592.848	161.03296
-3.8637526	-22583.77	161.06641
-3.8644729	-22595.826	161.09985
-3.867002	-22606.945	161.1333
-3.865696	-22603.895	161.16675
-3.8653607	-22611.41	161.2002
-3.8706069	-22612.113	161.23364
-3.8701742	-22601.398	161.26709
-3.869797	-22609.664	161.30054
-3.8692527	-22615.012	161.33398
-3.871022	-22614.486	161.36743
-3.8723109	-22612.889	161.40088
-3.8719251	-22613.881	161.43433
-3.875668	-22613.879	161.46777
-3.8747916	-22615.723	161.50122
-3.8745799	-22613.225	161.53467
-3.8790145	-22605.314	161.56812
-3.878238	-22610.178	161.60156
-3.8810768	-22606.094	161.63501
-3.8767166	-22609.164	161.66846
-3.8824897	-22612.369	161.7019
-3.8805451	-22603.135	161.73535
-3.8811843	-22603.408	161.7688
-3.8820984	-22608.029	161.80225
-3.8835623	-22599.689	161.83569
-3.8832126	-22604.328	161.86914
-3.8854651	-22615.74	161.90259
-3.8842165	-22609.145	161.93604
-3.8861945	-22606.225	161.96948
-3.8880167	-22615.053	162.00293
-3.889251	-22607.412	162.03638
-3.890954	-22606.697	162.06982
-3.8872199	-22617.156	162.10327
-3.8890572	-22614.146	162.13672
-3.8910122	-22622.395	162.17017
-3.8913069	-22625.189	162.20361
-3.8913815	-22622.395	162.23706
-3.8939857	-22635.039	162.27051
-3.892035	-22646.297	162.30396
-3.894938	-22647.059	162.3374
-3.8949492	-22647.469	162.37085
-3.8947771	-22643.84	162.4043
-3.8986261	-22634.639	162.43774
-3.8985274	-22634.545	162.47119
-3.9003475	-22638.371	162.50464
-3.9007421	-22627.982	162.53809
-3.9003911	-22628.148	162.57153
-3.9020271	-22633.07	162.60498
-3.9008417	-22628.244	162.63843
-3.9016047	-22637.07	162.67188
-3.9059641	-22644.934	162.70532
-3.9043639	-22639.553	162.73877
-3.9047871	-22648.051	162.77222
-3.9065356	-22654.648	162.80566
-3.9093678	-22648.9	162.83911
-3.9082077	-22651.938	162.87256
-3.909373	-22656.17	162.90601
-3.9112475	-22657.223	162.93945
-3.9096835	-22668.314	162.9729
-3.9106402	-22666.119	163.00635
-3.9110985	-22665.822	163.03979
-3.9116285	-22668.555	163.07324
-3.9141245	-22671.145	163.10669
-3.9140513	-22668.732	163.14014
-3.9163182	-22674.275	163.17358
-3.9183462	-22672.182	163.20703
-3.9179933	-22673.996	163.24048
-3.9189286	-22679.625	163.27393
-3.9185224	-22672.604	163.30737
-3.920193	-22668.365	163.34082
-3.9200263	-22676.932	163.37427
-3.9228187	-22675.084	163.40771
-3.9199915	-22671.176	163.44116
-3.9218123	-22672.496	163.47461
-3.9224942	-22675.285	163.50806
-3.9247911	-22668.348	163.5415
-3.9257269	-22673.295	163.57495
-3.9253478	-22670.971	163.6084
-3.9268782	-22669.76	163.64185
-3.9261346	-22675.371	163.67529
-3.9264638	-22674.859	163.70874
-3.9302204	-22674.662	163.74219
-3.9320762	-22672.148	163.77563
-3.9328873	-22659.178	163.80908
-3.9339745	-22654.66	163.84253
-3.9329898	-22666.219	163.87598
-3.9318419	-22664.803	163.90942
-3.9342709	-22669.975	163.94287
-3.9329433	-22674.906	163.97632
-3.935559	-22675.533	164.00977
-3.9365356	-22676.113	164.04321
-3.9368434	-22684.121	164.07666
-3.9390986	-22674.781	164.11011
-3.9396513	-22669.086	164.14355
-3.9405165	-22671.49	164.177
-3.9404762	-22665.711	164.21045
-3.9406543	-22669.064	164.2439
-3.9418929	-22676.791	164.27734
-3.9433706	-22673.537	164.31079
-3.9438279	-22676.004	164.34424
-3.9451125	-22681.67	164.37769
-3.9461179	-22684.76	164.41113
-3.9474344	-22695.311	164.44458
-3.9464605	-22698.248	164.47803
-3.946872	-22698.922	164.51147
-3.9471779	-22713.111	164.54492
-3.9478848	-22716.703	164.57837
-3.9483418	-22719.828	164.61182
-3.9509151	-22736.117	164.64526
-3.9504416	-22737.039	164.67871
-3.9496648	-22727.967	164.71216
-3.9506371	-22728.219	164.74561
-3.9538147	-22725.027	164.77905
-3.9558997	-22713.564	164.8125
-3.9552176	-22712.268	164.84595
-3.9565003	-22709.105	164.87939
-3.958138	-22700.432	164.91284
-3.9577725	-22702.891	164.94629
-3.957407	-22704.395	164.97974
-3.9581275	-22702.291	165.01318
-3.9617085	-22704.416	165.04663
-3.9621112	-22699.582	165.08008
-3.9614506	-22695.197	165.11353
-3.9623461	-22709.922	165.14697
-3.9643736	-22710.693	165.18042
-3.9657784	-22714.467	165.21387
-3.9642608	-22729.477	165.24731
-3.9634953	-22734.756	165.28076
-3.9654412	-22733.441	165.31421
-3.9658804	-22729.09	165.34766
-3.9677193	-22721.527	165.3811
-3.9704199	-22722.246	165.41455
-3.972635	-22716.744	165.448
-3.9701796	-22712.674	165.48145
-3.9711163	-22716.457	165.51489
-3.9726162	-22725.76	165.54834
-3.9712427	-22717.688	165.58179
-3.9727328	-22717.27	165.61523
-3.974426	-22725.084	165.64868
-3.9758976	-22723.408	165.68213
-3.9765315	-22721.773	165.71558
-3.9796031	-22722.271	165.74902
-3.9767804	-22713.031	165.78247
-3.9775727	-22723.725	165.81592
-3.9790092	-22729.158	165.84937
-3.9794245	-22724.23	165.88281
-3.980628	-22731.898	165.91626
-3.9825523	-22729.016	165.94971
-3.9817843	-22718.543	165.98315
-3.9846017	-22724.395	166.0166
-3.9851778	-22733.043	166.05005
-3.985894	-22731.314	166.0835
-3.9861012	-22740.299	166.11694
-3.9878192	-22746.768	166.15039
-3.9877882	-22739.637	166.18384
-3.9908211	-22745.152	166.21729
-3.9903002	-22745.834	166.25073
-3.9894981	-22739.877	166.28418
-3.9905598	-22745.113	166.31763
-3.9923735	-22748.66	166.35107
-3.9949396	-22744.383	166.38452
-3.9944344	-22752.266	166.41797
-3.9932623	-22758.752	166.45142
-3.9946871	-22755.023	166.48486
-3.9971759	-22764.383	166.51831
-3.99595	-22766.264	166.55176
-3.9939523	-22760.621	166.58521
-3.9991937	-22769.391	166.61865
-3.997853	-22767.773	166.6521
-3.9984217	-22766.451	166.68555
-4.0002294	-22776.148	166.71899
-4.0021319	-22775.443	166.75244
-4.0011272	-22773.74	166.78589
-4.0018592	-22780.697	166.81934
-4.0051661	-22784.203	166.85278
-4.0010753	-22791.383	166.88623
-4.0054784	-22798.078	166.91968
-4.0055518	-22798.393	166.95313
-4.0066142	-22801.15	166.98657
-4.007072	-22809.063	167.02002
-4.0059872	-22806.932	167.05347
-4.0086145	-22806.396	167.08691
-4.0134759	-22812.852	167.12036
-4.0099912	-22807.719	167.15381
-4.01299	-22804.127	167.18726
-4.0131044	-22816.07	167.2207
-4.0142312	-22803.707	167.25415
-4.0156531	-22810.768	167.2876
-4.0157695	-22812.92	167.32104
-4.015326	-22804.982	167.35449
-4.015532	-22806.492	167.38794
-4.0188303	-22812.176	167.42139
-4.0181556	-22812.383	167.45483
-4.018744	-22819.971	167.48828
-4.0209284	-22827.621	167.52173
-4.0207772	-22827.521	167.55518
-4.0214615	-22832.941	167.58862
-4.0209126	-22837.221	167.62207
-4.0219955	-22826.643	167.65552
-4.0224442	-22825.51	167.68896
-4.025002	-22827.902	167.72241
-4.0250444	-22817.742	167.75586
-4.0268536	-22822.914	167.78931
-4.0286365	-22825.572	167.82275
-4.0256844	-22815.658	167.8562
-4.0284944	-22817.795	167.88965
-4.0293164	-22818.182	167.9231
-4.0307336	-22818.83	167.95654
-4.0324993	-22825.678	167.98999
-4.0322533	-22827.367	168.02344
-4.0318103	-22821.684	168.05688
-4.0339284	-22828.594	168.09033
-4.0330882	-22827.736	168.12378
-4.0327482	-22826.734	168.15723
-4.0336919	-22838.275	168.19067
-4.0364575	-22836.803	168.22412
-4.0364852	-22834.559	168.25757
-4.0396585	-22843.453	168.29102
-4.0386348	-22840.006	168.32446
-4.0415268	-22829.418	168.35791
-4.0406041	-22839.412	168.39136
-4.0423212	-22837.449	168.4248
-4.0420251	-22841.199	168.45825
-4.0435896	-22850.361	168.4917
-4.0430355	-22854.627	168.52515
-4.045754	-22851.379	168.55859
-4.0453563	-22858.393	168.59204
-4.0451951	-22853.4	168.62549
-4.0453401	-22848.973	168.65894
-4.0475335	-22859.805	168.69238
-4.0485706	-22860.773	168.72583
-4.0474286	-22863.99	168.75928
-4.0488915	-22880.824	168.79272
-4.0520144	-22877.789	168.82617
-4.0489907	-22880.078	168.85962
-4.0510292	-22888.328	168.89307
-4.0512991	-22881.973	168.92651
-4.0560169	-22882.688	168.95996
-4.0534115	-22885.225	168.99341
-4.0573463	-22879.791	169.02686
-4.0573621	-22880.32	169.0603
-4.058413	-22887.17	169.09375
-4.0580115	-22881.318	169.1272
-4.0614252	-22880.818	169.16064
-4.0602555	-22887.984	169.19409
-4.0626154	-22875.615	169.22754
-4.0641699	-22877.949	169.26099
-4.0629816	-22886.725	169.29443
-4.0619335	-22886.219	169.32788
-4.0648642	-22892.244	169.36133
-4.0663481	-22898.646	169.39478
-4.0669708	-22890.342	169.42822
-4.064641	-22891.18	169.46167
-4.0656786	-22890.746	169.49512
-4.0684681	-22888.373	169.52856
-4.069201	-22897.256	169.56201
-4.0696025	-22900.248	169.59546
-4.0735621	-22899.15	169.62891
-4.0725775	-22908.021	169.66235
-4.0721283	-22912.367	169.6958
-4.0735579	-22902.246	169.72925
-4.0749907	-22910.66	169.7627
-4.0758705	-22908.582	169.79614
-4.0733252	-22903.215	169.82959
-4.0757246	-22899.982	169.86304
-4.078732	-22898.666	169.89648
-4.0784078	-22893.781	169.92993
-4.0794744	-22898.459	169.96338
-4.0822444	-22894.152	169.99683
-4.0814772	-22891.729	170.03027
-4.0815067	-22900.379	170.06372
-4.0787096	-22910.035	170.09717
-4.0829616	-22919.166	170.13062
-4.0856581	-22931.465	170.16406
-4.0844793	-22935.416	170.19751
-4.0831094	-22943.545	170.23096
-4.0847769	-22954.434	170.2644
-4.0860939	-22960.859	170.29785
-4.089036	-22959.818	170.3313
-4.0879316	-22971.926	170.36475
-4.0889077	-22970.705	170.39819
-4.0863352	-22982.305	170.43164
-4.0901661	-22988.16	170.46509
-4.0924487	-22989.553	170.49854
-4.0931602	-22990.504	170.53198
-4.0920448	-22998.996	170.56543
-4.0948443	-22991.451	170.59888
-4.0945802	-22997.016	170.63232
-4.0940509	-23003.512	170.66577
-4.0962558	-23000.07	170.69922
-4.0978584	-23007.408	170.73267
-4.0967031	-23009.02	170.76611
-4.0984654	-23003.068	170.79956
-4.0981383	-23008.662	170.83301
-4.0992007	-23020.43	170.86646
-4.1020026	-23016.068	170.8999
-4.0998864	-23021.277	170.93335
-4.1023793	-23027.566	170.9668
-4.1033359	-23014.375	171.00024
-4.1031847	-23015.625	171.03369
-4.1064286	-23019.969	171.06714
-4.1043687	-23018.871	171.10059
-4.1045218	-23025.006	171.13403
-4.1065493	-23031.068	171.16748
-4.1080461	-23025.695	171.20093
-4.1092362	-23032.441	171.23438
-4.1091475	-23043.875	171.26782
-4.1110563	-23044.842	171.30127


Data Acquisition						Time:	205.5542	Sec
Channel 1 Displacement	Channel 1 Force	Time
mm	N	Sec
-4.1111164	-23051.998	171.33472
-4.1135516	-23053.785	171.36816
-4.1132345	-23043.709	171.40161
-4.1135373	-23047.912	171.43506
-4.1160531	-23050.527	171.46851
-4.1173377	-23054.375	171.50195
-4.114809	-23062.85	171.5354
-4.1180763	-23068.348	171.56885
-4.1162004	-23068.195	171.60229
-4.1187472	-23076.873	171.63574
-4.1182957	-23077.787	171.66919
-4.1194577	-23074.078	171.70264
-4.1183505	-23089.48	171.73608
-4.1219473	-23097.617	171.76953
-4.1234355	-23097.803	171.80298
-4.1238914	-23111.85	171.83643
-4.1240911	-23108.598	171.86987
-4.1248279	-23108.209	171.90332
-4.1261964	-23117.207	171.93677
-4.1244044	-23121.563	171.97021
-4.126658	-23124.65	172.00366
-4.1260109	-23132.764	172.03711
-4.1274786	-23128.625	172.07056
-4.1302881	-23128.336	172.104
-4.1315789	-23138.09	172.13745
-4.1328759	-23135.518	172.1709
-4.1309252	-23131.92	172.20435
-4.1321759	-23136.23	172.23779
-4.1330404	-23135.635	172.27124
-4.1349764	-23137.438	172.30469
-4.1352825	-23147	172.33813
-4.1363449	-23142.354	172.37158
-4.1407471	-23147.898	172.40503
-4.1379814	-23150.637	172.43848
-4.1401048	-23141.188	172.47192
-4.1401424	-23135.566	172.50537
-4.1406279	-23137.994	172.53882
-4.1406388	-23139.201	172.57227
-4.1429062	-23143.635	172.60571
-4.1420002	-23158.279	172.63916
-4.1424046	-23164.613	172.67261
-4.1413579	-23182.342	172.70605
-4.1438589	-23198.605	172.7395
-4.1462708	-23202.73	172.77295
-4.1462979	-23208.146	172.8064
-4.1473732	-23208.717	172.83984
-4.1483274	-23203.367	172.87329
-4.1478419	-23208.207	172.90674
-4.1481009	-23209.125	172.94019
-4.1498914	-23204.123	172.97363
-4.1514654	-23217.035	173.00708
-4.1541486	-23226.486	173.04053
-4.1522508	-23228.076	173.07397
-4.1519456	-23227.473	173.10742
-4.1536288	-23223.881	173.14087
-4.1561942	-23220.822	173.17432
-4.1557398	-23227.551	173.20776
-4.158258	-23231.525	173.24121
-4.1577868	-23228.117	173.27466
-4.1573806	-23240.646	173.30811
-4.1575651	-23254.65	173.34155
-4.159905	-23259.078	173.375
-4.1605158	-23272.572	173.40845
-4.1604686	-23275.557	173.44189
-4.1642857	-23267.023	173.47534
-4.1645703	-23272.24	173.50879
-4.1607475	-23270.631	173.54224
-4.165288	-23274.336	173.57568
-4.1662908	-23279.98	173.60913
-4.1660833	-23285.9	173.64258
-4.1667686	-23292.359	173.67603
-4.169487	-23295.486	173.70947
-4.1721716	-23294.287	173.74292
-4.1706371	-23293.023	173.77637
-4.1703143	-23296.752	173.80981
-4.1727962	-23296.482	173.84326
-4.1732049	-23291.4	173.87671
-4.1739702	-23295.646	173.91016
-4.1725893	-23292.154	173.9436
-4.1753812	-23304.68	173.97705
-4.1767759	-23317.289	174.0105
-4.1770039	-23313.447	174.04395
-4.178268	-23316.615	174.07739
